assay_type,canonical_smiles,molecule_chembl_id,standard_units,standard_value,target_organism,type
B,OC1(C(F)(F)F)c2[nH]c3c(Cl)cc(F)cc3c2CCC1C(F)(F)F,CHEMBL3682516,nM,10000.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)c2[nH]c3cc(Cl)c(Cl)cc3c2CCC1(F)F,CHEMBL3682517,nM,220.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)cc(Cl)c(Cl)c21,CHEMBL3682518,nM,10000.0,Homo sapiens,IC50
B,CC1CCc2c([nH]c3ccc(Cl)c(Cl)c23)C1(O)C(F)(F)F,CHEMBL3682519,nM,400.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1cc(Cl)c(Cl)c(Cl)c21,CHEMBL3682520,nM,410.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)c(Cl)ccc21,CHEMBL3682521,nM,130.0,Homo sapiens,IC50
B,CC1CC(C(F)(F)F)c2c([nH]c3cc(Cl)c(Cl)cc23)C1O,CHEMBL3682522,nM,1000.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCc2c1[nH]c1cc(Cl)c(Cl)cc21,CHEMBL3682523,nM,120.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCCc2c1[nH]c1c(F)cc(Cl)cc21,CHEMBL3682524,nM,54.0,Homo sapiens,IC50
B,OC1(C(F)(F)F)CCc2c1[nH]c1ccc(Cl)c(Cl)c21,CHEMBL3682525,nM,175.0,Homo sapiens,IC50
B,N#Cc1cc(C(F)(F)F)c2[nH]c3c(c2c1)CCCC3(O)C(F)(F)F,CHEMBL3682526,nM,390.0,Homo sapiens,IC50
B,C[C@@]12CCC(=O)C=C1[C@H]1C[C@H]1[C@H]1[C@H]2CC[C@]2(C)[C@@H]1[C@H]1C[C@H]1[C@]21CCC(=O)O1,CHEMBL3926496,nM,630.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3687970,nM,27.0,Homo sapiens,IC50
B,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692346,nM,660.0,Homo sapiens,IC50
B,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692347,nM,45.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692348,nM,64.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@H]12,CHEMBL3692349,nM,53.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC1(CC1)[C@@]21C=CCO1,CHEMBL3692350,nM,140.0,Homo sapiens,IC50
B,CC[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692352,nM,1200.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C)[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692353,nM,81.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692354,nM,110.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CCO4)[C@H]12,CHEMBL3692355,nM,1300.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C4CC4)[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692356,nM,190.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4[C@H](CO)C[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692357,nM,1000.0,Homo sapiens,IC50
B,C[C@@]12CCC(=O)C=C1[C@H]1C[C@H]1[C@H]1[C@H]2CC[C@]2(C)[C@@H]1[C@H]1C[C@H]1[C@]21CCC(=O)O1,CHEMBL3926496,nM,27.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3687970,nM,26.0,Homo sapiens,IC50
B,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692346,nM,130.0,Homo sapiens,IC50
B,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692347,nM,1000.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692348,nM,1000.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34C=CCO4)[C@H]12,CHEMBL3692349,nM,1000.0,Homo sapiens,IC50
B,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC1(CC1)[C@@]21C=CCO1,CHEMBL3692350,nM,11.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692351,nM,160.0,Homo sapiens,IC50
B,CC[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692352,nM,1000.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C)[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692353,nM,1000.0,Homo sapiens,IC50
B,CC[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CCO4)[C@@H]21,CHEMBL3692354,nM,1000.0,Homo sapiens,IC50
B,C=C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(CC)[C@@H](CC[C@@]34C=CCO4)[C@H]12,CHEMBL3692355,nM,1000.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C[C@@H](C4CC4)[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692356,nM,1000.0,Homo sapiens,IC50
B,CC[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4[C@H](CO)C[C@H]3[C@@H]1CC[C@@]21C=CCO1,CHEMBL3692357,nM,140.0,Homo sapiens,IC50
B,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL409,nM,889.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccc3)C2=S)cc1C(F)(F)F,CHEMBL3959936,nM,149.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3958249,nM,125.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(O)cc3)C2=S)cc1C(F)(F)F,CHEMBL3985131,nM,137.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(N)cc3)C2=S)cc1C(F)(F)F,CHEMBL3904234,nM,273.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(OC(=O)CCl)cc3)C2=S)cc1C(F)(F)F,CHEMBL3903040,nM,131.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3977051,nM,147.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3940023,nM,124.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3910485,nM,194.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCCCCC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3972532,nM,232.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCN(C)CC3)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3931647,nM,638.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc(C#N)cc3)C2=S)cc1C(F)(F)F,CHEMBL3955747,nM,469.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCCC3)N(c3ccc([N+](=O)[O-])cc3)C2=S)cc1C(F)(F)F,CHEMBL3919228,nM,498.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(-c4ccccc4)cc3)C2=S)cc1C(F)(F)F,CHEMBL3976056,nM,283.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(O)cc3)C2=S)cc1C(F)(F)F,CHEMBL3947344,nM,162.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(O)cc3)C(C)(C)C2=S)cc1C(F)(F)F,CHEMBL3940304,nM,278.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)N(c3ccc(O)cc3)C(C)(C)C2=O)cc1C(F)(F)F,CHEMBL3973262,nM,369.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccc3C(=O)O)C2=S)cc1C(F)(F)F,CHEMBL3963614,nM,523.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccc(C(F)(F)F)cc3)C2=S)cc1C(F)(F)F,CHEMBL3938351,nM,143.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(CCl)(CCl)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3934779,nM,521.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(CF)N(c3ccc(C)cc3)C2=S)cc1C(F)(F)F,CHEMBL3941698,nM,126.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccccc3C)C2=S)cc1C(F)(F)F,CHEMBL3932857,nM,258.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3ccccn3)C2=S)cc1C(F)(F)F,CHEMBL3962284,nM,723.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C(C)(C)N(c3cc(C)ccn3)C2=S)cc1C(F)(F)F,CHEMBL3961165,nM,457.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3cc(C)n[nH]3)C2=S)cc1C(F)(F)F,CHEMBL3984706,nM,1000.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc4ccccc4c3)C2=S)cc1C(F)(F)F,CHEMBL3956081,nM,1000.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C)cc1C(F)(F)F,CHEMBL4114801,nM,222.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C(C)(C)/C2=N/C(=S)NCC)cc1C(F)(F)F,CHEMBL4114736,nM,157.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C(=S)Nc2ccccc2)cc1C(F)(F)F,CHEMBL4115695,nM,176.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=S)N(c3ccc(C)cc3)C3(CCC3)/C2=N/C(=S)Nc2ccc(C#N)c(C(F)(F)F)c2)cc1C(F)(F)F,CHEMBL4114783,nM,144.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CO)cc3)C2=S)cc1C(F)(F)F,CHEMBL3948211,nM,311.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(N)=O)cc3)C2=S)cc1C(F)(F)F,CHEMBL3938936,nM,224.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(=O)NC)cc3)C2=S)cc1C(F)(F)F,CHEMBL3967236,nM,234.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCC(=O)NCCO)cc3)C2=S)cc1C(F)(F)F,CHEMBL3936716,nM,732.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(=O)OC)cc3)C2=S)cc1C(F)(F)F,CHEMBL3958745,nM,432.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(N)=O)cc3)C2=S)cc1C(F)(F)F,CHEMBL3965705,nM,112.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(CCCC(=O)NC)cc3)C2=S)cc1C(F)(F)F,CHEMBL3895477,nM,92.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(N4CCNCC4)cc3)C2=S)cc1C(F)(F)F,CHEMBL3966495,nM,718.0,Homo sapiens,IC50
B,[C-]#[N+]c1ccc(N2C(=O)C3(CCC3)N(c3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)C2=S)cc1C(F)(F)F,CHEMBL3900828,nM,138.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccc(F)cc1,CHEMBL3917362,nM,240.0,Homo sapiens,IC50
B,Cc1cc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)no1,CHEMBL3967143,nM,20.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,CHEMBL3937441,nM,45.0,Homo sapiens,IC50
B,Cc1nocc1C(=O)NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1,CHEMBL3898984,nM,210.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccno1,CHEMBL3973563,nM,460.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1ccon1,CHEMBL3905727,nM,740.0,Homo sapiens,IC50
B,Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(F)cccc34)CC2)no1,CHEMBL3933747,nM,480.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(F)cccc23)CC1)c1cc[nH]n1,CHEMBL3911299,nM,420.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,CHEMBL3916504,nM,105.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,CHEMBL3970563,nM,194.0,Homo sapiens,IC50
B,Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4ccccc34)CC2)no1,CHEMBL3948034,nM,210.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1cccc(F)c1,CHEMBL3904554,nM,93.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)c(F)c1,CHEMBL3929024,nM,170.0,Homo sapiens,IC50
B,Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)cc1F,CHEMBL3913554,nM,68.0,Homo sapiens,IC50
B,N#Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)cc1,CHEMBL3913672,nM,261.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(C(F)(F)F)c(F)c1,CHEMBL3927231,nM,463.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)cc1,CHEMBL3899806,nM,477.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccc(F)c(Cl)c1,CHEMBL3936931,nM,190.0,Homo sapiens,IC50
B,O=C(N[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,CHEMBL3914094,nM,32.0,Homo sapiens,IC50
B,Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(Br)cccc34)CC2)no1,CHEMBL3982609,nM,690.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3c(Br)cccc23)CC1)c1ccon1,CHEMBL3953928,nM,630.0,Homo sapiens,IC50
B,N#Cc1ccc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4ccccc34)CC2)cc1,CHEMBL3921830,nM,330.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cccc(F)c4)CC3)ccnc12,CHEMBL3920715,nM,52.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(F)c4)CC3)ccnc12,CHEMBL3960255,nM,92.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)cc4)CC3)ccnc12,CHEMBL3932783,nM,140.0,Homo sapiens,IC50
B,Cc1cc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)no1,CHEMBL3930760,nM,18.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(Cl)c4)CC3)ccnc12,CHEMBL3907028,nM,67.0,Homo sapiens,IC50
B,Cc1ccc(C(=O)N[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)cc1F,CHEMBL3966897,nM,45.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(Cl)c(F)c4)CC3)ccnc12,CHEMBL3895604,nM,61.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cc(F)cc(F)c4)CC3)ccnc12,CHEMBL3928026,nM,39.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](CNC(=O)c4ccon4)CC3)ccnc12,CHEMBL3959058,nM,720.0,Homo sapiens,IC50
B,Cc1cc(C(=O)NC[C@H]2CC[C@H](Oc3ccnc4c(C#N)cccc34)CC2)no1,CHEMBL3893153,nM,650.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,CHEMBL3916504,nM,72.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,CHEMBL3970563,nM,220.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cccc(F)c4)CC3)ccnc12,CHEMBL3920715,nM,30.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(F)c4)CC3)ccnc12,CHEMBL3960255,nM,72.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1ccc(F)c(F)c1,CHEMBL3916504,nM,56.0,Homo sapiens,IC50
B,O=C(NC[C@H]1CC[C@H](Oc2ccnc3ccccc23)CC1)c1cccc(F)c1,CHEMBL3970563,nM,175.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4cccc(F)c4)CC3)ccnc12,CHEMBL3920715,nM,9.0,Homo sapiens,IC50
B,N#Cc1cccc2c(O[C@H]3CC[C@H](NC(=O)c4ccc(F)c(F)c4)CC3)ccnc12,CHEMBL3960255,nM,14.0,Homo sapiens,IC50
B,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL409,nM,44260.0,Homo sapiens,IC50
B,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,CHEMBL63560,nM,27710.0,Homo sapiens,IC50
B,O=C1c2ccc(F)cc2C(=O)N1c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL4098395,nM,7780.0,Homo sapiens,IC50
B,N#Cc1ccc(-c2csc(N3C(=O)c4ccc(F)cc4C3=O)n2)cc1,CHEMBL4088224,nM,5960.0,Homo sapiens,IC50
B,COc1ccc(-c2csc(N3C(=O)c4ccc(F)cc4C3=O)n2)cc1,CHEMBL4059979,nM,8170.0,Homo sapiens,IC50
B,Cc1ccc(-c2csc(N3C(=O)c4ccc(F)cc4C3=O)n2)cc1,CHEMBL4060981,nM,25820.0,Homo sapiens,IC50
B,O=C1c2ccc(F)cc2C(=O)N1c1nc(-c2ccc(Cl)cc2)cs1,CHEMBL4082860,nM,27960.0,Homo sapiens,IC50
B,O=C1c2ccc(F)cc2C(=O)N1c1nc(-c2ccc(F)cc2)cs1,CHEMBL4069656,nM,21510.0,Homo sapiens,IC50
B,O=C1c2ccc(F)cc2C(=O)N1c1nc(-c2ccccc2)cs1,CHEMBL4090670,nM,22590.0,Homo sapiens,IC50
B,O=C1c2ccccc2C(=O)N1c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CHEMBL4079171,nM,13170.0,Homo sapiens,IC50
B,N#Cc1ccc(-c2csc(N3C(=O)c4ccccc4C3=O)n2)cc1,CHEMBL4103425,nM,10960.0,Homo sapiens,IC50
B,COc1ccc(-c2csc(N3C(=O)c4ccccc4C3=O)n2)cc1,CHEMBL4091358,nM,13670.0,Homo sapiens,IC50
B,Cc1ccc(-c2csc(N3C(=O)c4ccccc4C3=O)n2)cc1,CHEMBL4070425,nM,29040.0,Homo sapiens,IC50
B,O=C1c2ccccc2C(=O)N1c1nc(-c2ccc(Cl)cc2)cs1,CHEMBL2356368,nM,26240.0,Homo sapiens,IC50
B,O=C1c2ccccc2C(=O)N1c1nc(-c2ccc(F)cc2)cs1,CHEMBL2357456,nM,28560.0,Homo sapiens,IC50
B,O=C1c2ccccc2C(=O)N1c1nc(-c2ccccc2)cs1,CHEMBL4073161,nM,36840.0,Homo sapiens,IC50
B,CCOc1nccc2c1[C@H](c1ccc(C#N)cc1OC)C(C#N)=C(C)N2,CHEMBL4068008,nM,2800.0,Homo sapiens,IC50
B,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C#N)=C(C)N2,CHEMBL4096901,nM,2400.0,Homo sapiens,IC50
B,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,CHEMBL2181927,nM,10000.0,Homo sapiens,IC50
B,Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1Cl,CHEMBL4060271,nM,0.49,Homo sapiens,IC50
B,Cc1c(N2CC[C@H](O)[C@@H]2C)ccc(C#N)c1Cl,CHEMBL4090028,nM,0.72,Homo sapiens,IC50
B,C[C@@H]1N(c2ccc(C#N)c(Cl)c2)CC[C@]1(C)O,CHEMBL4068946,nM,0.52,Homo sapiens,IC50
B,Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1F,CHEMBL4092535,nM,1.0,Homo sapiens,IC50
B,Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1Cl,CHEMBL4060271,nM,0.2,Homo sapiens,IC50
B,Cc1c(N2CC[C@H](O)[C@@H]2C)ccc(C#N)c1Cl,CHEMBL4090028,nM,0.19,Homo sapiens,IC50
B,C[C@@H]1N(c2ccc(C#N)c(Cl)c2)CC[C@]1(C)O,CHEMBL4068946,nM,0.32,Homo sapiens,IC50
B,Cc1c(N2CC[C@](C)(O)[C@@H]2C)ccc(C#N)c1F,CHEMBL4092535,nM,0.29,Homo sapiens,IC50
B,C[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4071751,nM,7.8,Homo sapiens,IC50
B,Cc1c(N2C(=O)C[C@H](O)[C@@H]2C)ccc(C#N)c1Cl,CHEMBL4100278,nM,11.0,Homo sapiens,IC50
B,C[C@@H]1N(c2ccc(C#N)c(Cl)c2)C(=O)C[C@]1(C)O,CHEMBL4085514,nM,15.0,Homo sapiens,IC50
B,CC[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4072533,nM,3.9,Homo sapiens,IC50
B,CC[C@H]1[C@H](O)CC(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4067691,nM,3.4,Homo sapiens,IC50
B,CC[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(C(F)(F)F)c1,CHEMBL4088914,nM,3.6,Homo sapiens,IC50
B,CC[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(OC)c1,CHEMBL4059588,nM,9.2,Homo sapiens,IC50
B,CC[C@H]1[C@@H](O)CC(=O)N1c1ccc(C#N)c(Cl)c1C,CHEMBL4087902,nM,9.0,Homo sapiens,IC50
B,C[C@@H]1C(=O)N(c2ccc(C#N)c(Cl)c2)[C@@H](C)[C@H]1O,CHEMBL4074501,nM,1.3,Homo sapiens,IC50
B,CC[C@@H]1C(=O)N(c2ccc(C#N)c(Cl)c2)[C@@H](C)[C@H]1O,CHEMBL4101232,nM,3.2,Homo sapiens,IC50
B,C[C@H]1[C@@H](O)[C@H](Cc2ccccc2)C(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4101935,nM,6.0,Homo sapiens,IC50
B,CC[C@H]1[C@@H](O)[C@H](C)C(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4100995,nM,1.8,Homo sapiens,IC50
B,C[C@H]1[C@@H](O)C(C)(C)C(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4077666,nM,14.0,Homo sapiens,IC50
B,C[C@@H]1[C@H](O)C(C)(C)C(=O)N1c1ccc(C#N)c(Cl)c1,CHEMBL4082265,nM,6600.0,Homo sapiens,IC50
